RETAILER,REGION,CHANNEL,SEGMENT,DATE,SALE
Costco,America,Wholesale,Chocolates,2024-08-24,1868606.72
Costco,America,DTC,Chocolates,2024-08-24,1414348.27
Costco,America,Wholesale,Chocolates,2024-08-25,1822200.30
Costco,America,DTC,Chocolates,2024-08-25,1233843.87
Costco,America,Wholesale,Chocolates,2024-08-26,1407588.58
Costco,America,DTC,Chocolates,2024-08-26,992563.85
Costco,America,Wholesale,Chocolates,2024-08-27,1500026.03
Costco,America,DTC,Chocolates,2024-08-27,1207758.04
Costco,America,Wholesale,Chocolates,2024-08-28,1394006.75
Costco,America,DTC,Chocolates,2024-08-28,1045832.37
Costco,America,Wholesale,Chocolates,2024-08-29,1564509.57
Costco,America,DTC,Chocolates,2024-08-29,1008103.11
Costco,America,Wholesale,Chocolates,2024-08-30,1522485.81
Costco,America,DTC,Chocolates,2024-08-30,1098838.94
Costco,America,Wholesale,Chocolates,2024-08-31,2053432.38
Costco,America,DTC,Chocolates,2024-08-31,1397578.52
Costco,America,Wholesale,Chocolates,2024-09-01,2050129.61
Costco,America,DTC,Chocolates,2024-09-01,1797490.58
Costco,America,Wholesale,Chocolates,2024-09-02,0.00
Costco,America,DTC,Chocolates,2024-09-02,1537646.50
Costco,America,Wholesale,Chocolates,2024-09-03,2031384.04
Costco,America,DTC,Chocolates,2024-09-03,1230156.06
Costco,America,Wholesale,Chocolates,2024-09-04,1823666.81
Costco,America,DTC,Chocolates,2024-09-04,1245477.93
Costco,America,Wholesale,Chocolates,2024-09-05,1927157.65
Costco,America,DTC,Chocolates,2024-09-05,1187025.14
Costco,America,Wholesale,Chocolates,2024-09-06,1807202.01
Costco,America,DTC,Chocolates,2024-09-06,1411756.37
Costco,America,Wholesale,Chocolates,2024-09-07,2566486.62
Costco,America,DTC,Chocolates,2024-09-07,1574107.85
Costco,America,Wholesale,Chocolates,2024-09-08,2139208.14
Costco,America,DTC,Chocolates,2024-09-08,1641020.29
Costco,America,Wholesale,Chocolates,2024-09-09,1668217.22
Costco,America,DTC,Chocolates,2024-09-09,1343969.16
Costco,America,Wholesale,Chocolates,2024-09-10,1836415.77
Costco,America,DTC,Chocolates,2024-09-10,1444376.91
Costco,America,Wholesale,Chocolates,2024-09-11,1745490.55
Costco,America,DTC,Chocolates,2024-09-11,1427877.94
Costco,America,Wholesale,Chocolates,2024-09-12,2141762.32
Costco,America,DTC,Chocolates,2024-09-12,1223709.69
Costco,America,Wholesale,Chocolates,2024-09-13,1977028.85
Costco,America,DTC,Chocolates,2024-09-13,1231020.93
Costco,America,Wholesale,Chocolates,2024-09-14,2126377.99
Costco,America,DTC,Chocolates,2024-09-14,1723503.17
Costco,America,Wholesale,Chocolates,2024-09-15,2047969.97
Costco,America,DTC,Chocolates,2024-09-15,1644318.19
Costco,America,Wholesale,Chocolates,2024-09-16,1895064.31
Costco,America,DTC,Chocolates,2024-09-16,1336921.44
Costco,America,Wholesale,Chocolates,2024-09-17,1691603.70
Costco,America,DTC,Chocolates,2024-09-17,1529617.74
Costco,America,Wholesale,Chocolates,2024-09-18,2076912.48
Costco,America,DTC,Chocolates,2024-09-18,1220713.67
Costco,America,Wholesale,Chocolates,2024-09-19,2125856.44
Costco,America,DTC,Chocolates,2024-09-19,1452237.78
Costco,America,Wholesale,Chocolates,2024-09-20,1883716.15
Costco,America,DTC,Chocolates,2024-09-20,1561570.47
Costco,America,Wholesale,Chocolates,2024-09-21,2387418.55
Costco,America,DTC,Chocolates,2024-09-21,1824744.03
Costco,America,Wholesale,Chocolates,2024-09-22,2370683.70
Costco,America,DTC,Chocolates,2024-09-22,1524774.75
Costco,America,Wholesale,Chocolates,2024-09-23,1774156.39
Costco,America,DTC,Chocolates,2024-09-23,1267156.02
Costco,America,Wholesale,Chocolates,2024-09-24,1806948.09
Costco,America,DTC,Chocolates,2024-09-24,1376359.03
Costco,America,Wholesale,Chocolates,2024-09-25,2160638.92
Costco,America,DTC,Chocolates,2024-09-25,1533813.05
Costco,America,Wholesale,Chocolates,2024-09-26,1656848.16
Costco,America,DTC,Chocolates,2024-09-26,1348618.72
Costco,America,Wholesale,Chocolates,2024-09-27,1908655.48
Costco,America,DTC,Chocolates,2024-09-27,1294362.13
Costco,America,Wholesale,Chocolates,2024-09-28,2281684.46
Costco,America,DTC,Chocolates,2024-09-28,1704467.58
Costco,America,Wholesale,Chocolates,2024-09-29,2333807.77
Costco,America,DTC,Chocolates,2024-09-29,1667337.84
Costco,America,Wholesale,Chocolates,2024-09-30,2213303.97
Costco,America,DTC,Chocolates,2024-09-30,1582169.03
Costco,America,Wholesale,Chocolates,2024-10-01,1117272.20
Costco,America,DTC,Chocolates,2024-10-01,820153.84
Costco,America,Wholesale,Chocolates,2024-10-02,985866.12
Costco,America,DTC,Chocolates,2024-10-02,624839.14
Costco,America,Wholesale,Chocolates,2024-10-03,941670.31
Costco,America,DTC,Chocolates,2024-10-03,654348.51
Costco,America,Wholesale,Chocolates,2024-10-04,985455.13
Costco,America,DTC,Chocolates,2024-10-04,723331.02
Costco,America,Wholesale,Chocolates,2024-10-05,1341459.69
Costco,America,DTC,Chocolates,2024-10-05,848127.14
Costco,America,Wholesale,Chocolates,2024-10-06,1116697.50
Costco,America,DTC,Chocolates,2024-10-06,886162.18
Costco,America,Wholesale,Chocolates,2024-10-07,1092034.61
Costco,America,DTC,Chocolates,2024-10-07,651947.59
Costco,America,Wholesale,Chocolates,2024-10-08,1066279.17
Costco,America,DTC,Chocolates,2024-10-08,800509.00
Costco,America,Wholesale,Chocolates,2024-10-09,937106.04
Costco,America,DTC,Chocolates,2024-10-09,791603.05
Costco,America,Wholesale,Chocolates,2024-10-10,1097726.93
Costco,America,DTC,Chocolates,2024-10-10,648633.08
Costco,America,Wholesale,Chocolates,2024-10-11,1073152.49
Costco,America,DTC,Chocolates,2024-10-11,631842.09
Costco,America,Wholesale,Chocolates,2024-10-12,1176588.22
Costco,America,DTC,Chocolates,2024-10-12,824017.69
Costco,America,Wholesale,Chocolates,2024-10-13,1249883.95
Costco,America,DTC,Chocolates,2024-10-13,767910.82
Costco,America,Wholesale,Chocolates,2024-10-14,1107053.75
Costco,America,DTC,Chocolates,2024-10-14,837774.72
Costco,America,Wholesale,Chocolates,2024-10-15,1082909.61
Costco,America,DTC,Chocolates,2024-10-15,727560.08
Costco,America,Wholesale,Chocolates,2024-10-16,1120958.23
Costco,America,DTC,Chocolates,2024-10-16,818627.91
Costco,America,Wholesale,Chocolates,2024-10-17,1041121.67
Costco,America,DTC,Chocolates,2024-10-17,771961.53
Costco,America,Wholesale,Chocolates,2024-10-18,1026819.84
Costco,America,DTC,Chocolates,2024-10-18,789867.39
Costco,America,Wholesale,Chocolates,2024-10-19,1156140.14
Costco,America,DTC,Chocolates,2024-10-19,873798.47
Costco,America,Wholesale,Chocolates,2024-10-20,1276790.37
Costco,America,DTC,Chocolates,2024-10-20,998453.97
Costco,America,Wholesale,Chocolates,2024-10-21,1058206.40
Costco,America,DTC,Chocolates,2024-10-21,727039.38
Costco,America,Wholesale,Chocolates,2024-10-22,1087950.62
Costco,America,DTC,Chocolates,2024-10-22,716205.67
Costco,America,Wholesale,Chocolates,2024-10-23,857462.25
Costco,America,DTC,Chocolates,2024-10-23,654381.99
Costco,America,Wholesale,Chocolates,2024-10-24,1095460.78
Costco,America,DTC,Chocolates,2024-10-24,818324.23
Costco,America,Wholesale,Chocolates,2024-10-25,1025546.01
Costco,America,DTC,Chocolates,2024-10-25,717132.15
Costco,America,Wholesale,Chocolates,2024-10-26,1182033.03
Costco,America,DTC,Chocolates,2024-10-26,788636.38
Costco,America,Wholesale,Chocolates,2024-10-27,1089012.05
Costco,America,DTC,Chocolates,2024-10-27,990144.97
Costco,America,Wholesale,Chocolates,2024-10-28,970550.03
Costco,America,DTC,Chocolates,2024-10-28,643045.90
Costco,America,Wholesale,Chocolates,2024-10-29,984157.48
Costco,America,DTC,Chocolates,2024-10-29,793557.56
Costco,America,Wholesale,Chocolates,2024-10-30,917930.40
Costco,America,DTC,Chocolates,2024-10-30,838672.10
Costco,America,Wholesale,Chocolates,2024-10-31,868304.99
Costco,America,DTC,Chocolates,2024-10-31,811790.47
Costco,America,Wholesale,Chocolates,2024-11-01,2204989.84
Costco,America,DTC,Chocolates,2024-11-01,1578106.69
Costco,America,Wholesale,Chocolates,2024-11-02,2871862.36
Costco,America,DTC,Chocolates,2024-11-02,2113802.07
Costco,America,Wholesale,Chocolates,2024-11-03,2770393.98
Costco,America,DTC,Chocolates,2024-11-03,2060944.33
Costco,America,Wholesale,Chocolates,2024-11-04,2317584.50
Costco,America,DTC,Chocolates,2024-11-04,1428587.45
Costco,America,Wholesale,Chocolates,2024-11-05,2478652.06
Costco,America,DTC,Chocolates,2024-11-05,1669197.72
Costco,America,Wholesale,Chocolates,2024-11-06,2350107.61
Costco,America,DTC,Chocolates,2024-11-06,1432285.47
Costco,America,Wholesale,Chocolates,2024-11-07,2036862.96
Costco,America,DTC,Chocolates,2024-11-07,1775917.68
Costco,America,Wholesale,Chocolates,2024-11-08,2318040.76
Costco,America,DTC,Chocolates,2024-11-08,1617827.38
Costco,America,Wholesale,Chocolates,2024-11-09,2980084.68
Costco,America,DTC,Chocolates,2024-11-09,1750656.05
Costco,America,Wholesale,Chocolates,2024-11-10,2988831.59
Costco,America,DTC,Chocolates,2024-11-10,1622166.61
Costco,America,Wholesale,Chocolates,2024-11-11,2421552.25
Costco,America,DTC,Chocolates,2024-11-11,1686789.11
Costco,America,Wholesale,Chocolates,2024-11-12,2079786.99
Costco,America,DTC,Chocolates,2024-11-12,1781107.70
Costco,America,Wholesale,Chocolates,2024-11-13,1968928.20
Costco,America,DTC,Chocolates,2024-11-13,1702483.38
Costco,America,Wholesale,Chocolates,2024-11-14,2138982.44
Costco,America,DTC,Chocolates,2024-11-14,1828161.40
Costco,America,Wholesale,Chocolates,2024-11-15,2179496.63
Costco,America,DTC,Chocolates,2024-11-15,1374845.62
Costco,America,Wholesale,Chocolates,2024-11-16,2498918.14
Costco,America,DTC,Chocolates,2024-11-16,1714353.77
Costco,America,Wholesale,Chocolates,2024-11-17,2446337.29
Costco,America,DTC,Chocolates,2024-11-17,2040849.87
Costco,America,Wholesale,Chocolates,2024-11-18,2095444.89
Costco,America,DTC,Chocolates,2024-11-18,1747479.05
Costco,America,Wholesale,Chocolates,2024-11-19,2175534.43
Costco,America,DTC,Chocolates,2024-11-19,1811251.32
Costco,America,Wholesale,Chocolates,2024-11-20,2135658.95
Costco,America,DTC,Chocolates,2024-11-20,1757124.96
Costco,America,Wholesale,Chocolates,2024-11-21,1946850.31
Costco,America,DTC,Chocolates,2024-11-21,1525365.37
Costco,America,Wholesale,Chocolates,2024-11-22,1982128.89
Costco,America,DTC,Chocolates,2024-11-22,1595968.84
Costco,America,Wholesale,Chocolates,2024-11-23,2722979.39
Costco,America,DTC,Chocolates,2024-11-23,1785942.45
Costco,America,Wholesale,Chocolates,2024-11-24,2985530.43
Costco,America,DTC,Chocolates,2024-11-24,1670625.48
Costco,America,Wholesale,Chocolates,2024-11-25,2197001.92
Costco,America,DTC,Chocolates,2024-11-25,1786570.56
Costco,America,Wholesale,Chocolates,2024-11-26,2097623.05
Costco,America,DTC,Chocolates,2024-11-26,1543682.34
Costco,America,Wholesale,Chocolates,2024-11-27,0.00
Costco,America,DTC,Chocolates,2024-11-27,1799890.07
Costco,America,Wholesale,Chocolates,2024-11-28,2048479.37
Costco,America,DTC,Chocolates,2024-11-28,1608574.36
Costco,America,Wholesale,Chocolates,2024-11-29,2433335.63
Costco,America,DTC,Chocolates,2024-11-29,1483548.40
Costco,America,Wholesale,Chocolates,2024-11-30,2733010.13
Costco,America,DTC,Chocolates,2024-11-30,2073574.49
Costco,America,Wholesale,Chocolates,2024-12-01,3253064.96
Costco,America,DTC,Chocolates,2024-12-01,2439504.98
Costco,America,Wholesale,Chocolates,2024-12-02,2660604.90
Costco,America,DTC,Chocolates,2024-12-02,1902018.90
Costco,America,Wholesale,Chocolates,2024-12-03,2229105.41
Costco,America,DTC,Chocolates,2024-12-03,1857613.56
Costco,America,Wholesale,Chocolates,2024-12-04,2840667.54
Costco,America,DTC,Chocolates,2024-12-04,2004464.10
Costco,America,Wholesale,Chocolates,2024-12-05,2205197.81
Costco,America,DTC,Chocolates,2024-12-05,1761985.04
Costco,America,Wholesale,Chocolates,2024-12-06,2206348.06
Costco,America,DTC,Chocolates,2024-12-06,1979389.55
Costco,America,Wholesale,Chocolates,2024-12-07,2959902.53
Costco,America,DTC,Chocolates,2024-12-07,2093019.65
Costco,America,Wholesale,Chocolates,2024-12-08,3031989.57
Costco,America,DTC,Chocolates,2024-12-08,1958454.07
Costco,America,Wholesale,Chocolates,2024-12-09,2770394.51
Costco,America,DTC,Chocolates,2024-12-09,1975869.92
Costco,America,Wholesale,Chocolates,2024-12-10,2769846.01
Costco,America,DTC,Chocolates,2024-12-10,1850688.84
Costco,America,Wholesale,Chocolates,2024-12-11,2395650.19
Costco,America,DTC,Chocolates,2024-12-11,1928486.20
Costco,America,Wholesale,Chocolates,2024-12-12,2155790.48
Costco,America,DTC,Chocolates,2024-12-12,1632555.95
Costco,America,Wholesale,Chocolates,2024-12-13,2629477.36
Costco,America,DTC,Chocolates,2024-12-13,1871446.14
Costco,America,Wholesale,Chocolates,2024-12-14,2903632.35
Costco,America,DTC,Chocolates,2024-12-14,2072055.94
Costco,America,Wholesale,Chocolates,2024-12-15,3355725.12
Costco,America,DTC,Chocolates,2024-12-15,1889545.33
Costco,America,Wholesale,Chocolates,2024-12-16,2158597.28
Costco,America,DTC,Chocolates,2024-12-16,1779619.43
Costco,America,Wholesale,Chocolates,2024-12-17,2299503.02
Costco,America,DTC,Chocolates,2024-12-17,1799201.65
Costco,America,Wholesale,Chocolates,2024-12-18,2804726.80
Costco,America,DTC,Chocolates,2024-12-18,1611815.50
Costco,America,Wholesale,Chocolates,2024-12-19,2377548.60
Costco,America,DTC,Chocolates,2024-12-19,1770383.96
Costco,America,Wholesale,Chocolates,2024-12-20,2207841.72
Costco,America,DTC,Chocolates,2024-12-20,1652987.18
Costco,America,Wholesale,Chocolates,2024-12-21,3045494.11
Costco,America,DTC,Chocolates,2024-12-21,2001715.53
Costco,America,Wholesale,Chocolates,2024-12-22,2654188.97
Costco,America,DTC,Chocolates,2024-12-22,2335006.70
Costco,America,Wholesale,Chocolates,2024-12-23,2845677.18
Costco,America,DTC,Chocolates,2024-12-23,1901157.73
Costco,America,Wholesale,Chocolates,2024-12-24,2384655.33
Costco,America,DTC,Chocolates,2024-12-24,2013029.43
Costco,America,Wholesale,Chocolates,2024-12-25,0.00
Costco,America,DTC,Chocolates,2024-12-25,1688898.42
Costco,America,Wholesale,Chocolates,2024-12-26,2628332.26
Costco,America,DTC,Chocolates,2024-12-26,1701576.95
Costco,America,Wholesale,Chocolates,2024-12-27,2428929.48
Costco,America,DTC,Chocolates,2024-12-27,1806976.21
Costco,America,Wholesale,Chocolates,2024-12-28,2894731.09
Costco,America,DTC,Chocolates,2024-12-28,1885666.93
Costco,America,Wholesale,Chocolates,2024-12-29,2967647.18
Costco,America,DTC,Chocolates,2024-12-29,2341631.92
Costco,America,Wholesale,Chocolates,2024-12-30,2700101.19
Costco,America,DTC,Chocolates,2024-12-30,1792183.57
Costco,America,Wholesale,Chocolates,2024-12-31,2203497.05
Costco,America,DTC,Chocolates,2024-12-31,1830330.74
Costco,America,Wholesale,Chocolates,2025-01-01,1266647.41
Costco,America,DTC,Chocolates,2025-01-01,788532.39
Costco,America,Wholesale,Chocolates,2025-01-02,1031424.90
Costco,America,DTC,Chocolates,2025-01-02,868322.18
Costco,America,Wholesale,Chocolates,2025-01-03,962286.85
Costco,America,DTC,Chocolates,2025-01-03,826053.40
Costco,America,Wholesale,Chocolates,2025-01-04,1284298.92
Costco,America,DTC,Chocolates,2025-01-04,903527.36
Costco,America,Wholesale,Chocolates,2025-01-05,1289303.95
Costco,America,DTC,Chocolates,2025-01-05,797024.29
Costco,America,Wholesale,Chocolates,2025-01-06,1345553.41
Costco,America,DTC,Chocolates,2025-01-06,978252.79
Costco,America,Wholesale,Chocolates,2025-01-07,1485019.18
Costco,America,DTC,Chocolates,2025-01-07,1029295.26
Costco,America,Wholesale,Chocolates,2025-01-08,1206658.44
Costco,America,DTC,Chocolates,2025-01-08,751524.86
Costco,America,Wholesale,Chocolates,2025-01-09,1052010.66
Costco,America,DTC,Chocolates,2025-01-09,676655.18
Costco,America,Wholesale,Chocolates,2025-01-10,1178032.22
Costco,America,DTC,Chocolates,2025-01-10,896342.10
Costco,America,Wholesale,Chocolates,2025-01-11,1017413.10
Costco,America,DTC,Chocolates,2025-01-11,779743.73
Costco,America,Wholesale,Chocolates,2025-01-12,1091351.61
Costco,America,DTC,Chocolates,2025-01-12,798011.98
Costco,America,Wholesale,Chocolates,2025-01-13,1310023.59
Costco,America,DTC,Chocolates,2025-01-13,821543.30
Costco,America,Wholesale,Chocolates,2025-01-14,1339959.76
Costco,America,DTC,Chocolates,2025-01-14,1041815.29
Costco,America,Wholesale,Chocolates,2025-01-15,1293898.84
Costco,America,DTC,Chocolates,2025-01-15,897126.68
Costco,America,Wholesale,Chocolates,2025-01-16,1156819.45
Costco,America,DTC,Chocolates,2025-01-16,893785.13
Costco,America,Wholesale,Chocolates,2025-01-17,1265939.77
Costco,America,DTC,Chocolates,2025-01-17,824632.99
Costco,America,Wholesale,Chocolates,2025-01-18,1104785.59
Costco,America,DTC,Chocolates,2025-01-18,811974.62
Costco,America,Wholesale,Chocolates,2025-01-19,1123936.02
Costco,America,DTC,Chocolates,2025-01-19,714243.25
Costco,America,Wholesale,Chocolates,2025-01-20,1485694.88
Costco,America,DTC,Chocolates,2025-01-20,898395.05
Costco,America,Wholesale,Chocolates,2025-01-21,1445812.03
Costco,America,DTC,Chocolates,2025-01-21,992779.48
Costco,America,Wholesale,Chocolates,2025-01-22,1121672.88
Costco,America,DTC,Chocolates,2025-01-22,794255.21
Costco,America,Wholesale,Chocolates,2025-01-23,1080768.17
Costco,America,DTC,Chocolates,2025-01-23,872930.41
Costco,America,Wholesale,Chocolates,2025-01-24,1062306.66
Costco,America,DTC,Chocolates,2025-01-24,768869.27
Costco,America,Wholesale,Chocolates,2025-01-25,1001881.46
Costco,America,DTC,Chocolates,2025-01-25,754401.58
Costco,America,Wholesale,Chocolates,2025-01-26,1250920.27
Costco,America,DTC,Chocolates,2025-01-26,845896.22
Costco,America,Wholesale,Chocolates,2025-01-27,1414401.22
Costco,America,DTC,Chocolates,2025-01-27,831238.81
Costco,America,Wholesale,Chocolates,2025-01-28,1475830.92
Costco,America,DTC,Chocolates,2025-01-28,1052373.16
Costco,America,Wholesale,Chocolates,2025-01-29,1294419.98
Costco,America,DTC,Chocolates,2025-01-29,726955.54
Costco,America,Wholesale,Chocolates,2025-01-30,1267329.83
Costco,America,DTC,Chocolates,2025-01-30,879382.78
Costco,America,Wholesale,Chocolates,2025-01-31,1080050.51
Costco,America,DTC,Chocolates,2025-01-31,830655.26
Costco,America,Wholesale,Chocolates,2025-02-01,1196273.59
Costco,America,DTC,Chocolates,2025-02-01,718347.99
Costco,America,Wholesale,Chocolates,2025-02-02,1038091.22
Costco,America,DTC,Chocolates,2025-02-02,794143.97
Costco,America,Wholesale,Chocolates,2025-02-03,1253083.52
Costco,America,DTC,Chocolates,2025-02-03,903178.94
Costco,America,Wholesale,Chocolates,2025-02-04,1569421.01
Costco,America,DTC,Chocolates,2025-02-04,1126083.14
Costco,America,Wholesale,Chocolates,2025-02-05,1240803.43
Costco,America,DTC,Chocolates,2025-02-05,799640.63
Costco,America,Wholesale,Chocolates,2025-02-06,1107521.49
Costco,America,DTC,Chocolates,2025-02-06,832611.00
Costco,America,Wholesale,Chocolates,2025-02-07,1077192.63
Costco,America,DTC,Chocolates,2025-02-07,934100.04
Costco,America,Wholesale,Chocolates,2025-02-08,1071167.72
Costco,America,DTC,Chocolates,2025-02-08,824567.94
Costco,America,Wholesale,Chocolates,2025-02-09,1314647.12
Costco,America,DTC,Chocolates,2025-02-09,734142.70
Costco,America,Wholesale,Chocolates,2025-02-10,1398006.73
Costco,America,DTC,Chocolates,2025-02-10,1074283.61
Costco,America,Wholesale,Chocolates,2025-02-11,1250804.71
Costco,America,DTC,Chocolates,2025-02-11,976663.72
Costco,America,Wholesale,Chocolates,2025-02-12,1343446.02
Costco,America,DTC,Chocolates,2025-02-12,720418.34
Costco,America,Wholesale,Chocolates,2025-02-13,1133971.37
Costco,America,DTC,Chocolates,2025-02-13,938889.82
Costco,America,Wholesale,Chocolates,2025-02-14,1045251.88
Costco,America,DTC,Chocolates,2025-02-14,793460.24
Costco,America,Wholesale,Chocolates,2025-02-15,1374849.91
Costco,America,DTC,Chocolates,2025-02-15,918469.57
